1.230607031780113857e+03,3.322396424269675663e+03,3.805597222805119600e+03,4.063178681771184529e+03,4.120798398908182207e+03,4.109150534004678775e+03,3.963699870911833386e+03,3.537536776408737296e+03,2.854105172086941820e+03,1.833300211822017218e+03,0.000000000000000000e+00,1.738334419942131717e+03,2.461329044777778108e+03,2.900215394299779291e+03,3.149234686572459850e+03,3.212784047105149966e+03,2.880912548327561126e+03,2.486276466257662833e+03,1.705211195782568439e+03,1.172023511330345173e+03,2.275716761325483731e+03,3.708440807431346002e+03,4.111510279420148436e+03,4.267709690220244738e+03,4.279750343185895872e+03,4.215941993064974668e+03,3.378972098796379669e+03,2.571309934212094504e+03,1.496843011140444332e+03,1.751081126364827924e+03,2.476977010614169103e+03,3.101856576668601065e+03,3.241065205556145884e+03,3.259320004063564284e+03,3.085346081794471047e+03,2.771848540835769654e+03,1.290287134280150667e+03,2.037659632465083632e+03,2.898581568821415658e+03,3.594629667218071518e+03,4.020565037680898513e+03,4.208191258327789910e+03,4.176975846497317434e+03,3.945941501509257705e+03,3.438250007069150342e+03,2.784690327886082287e+03,2.803286404680512533e+03,3.107406027898861794e+03,3.376771617322617658e+03,3.749231121176712804e+03,4.356139549851205629e+03,5.127167324924884269e+03,5.776024074665183434e+03,6.642243153567293120e+03,7.612882145124417548e+03,7.617840215937460925e+03
1.529556072126087884e+03,3.733621759691824536e+03,4.149269400214372581e+03,4.384813894441685079e+03,4.435870877792146530e+03,4.417792032729074890e+03,4.289830493931737692e+03,3.942871415605612583e+03,3.379476849717675123e+03,2.636528188525383939e+03,1.738334419942131717e+03,0.000000000000000000e+00,1.535678387915620533e+03,2.331905062866464505e+03,2.754372907053639665e+03,2.850905606606047968e+03,2.341720663671623697e+03,1.562900188751670612e+03,1.034690613984041420e+03,2.067961771621723528e+03,2.820404226347719487e+03,4.044209632988298836e+03,4.402103714261073037e+03,4.538202862612278295e+03,4.549414907435907480e+03,4.490746597170681525e+03,3.780744532790080484e+03,3.091601706415488934e+03,2.366937918727712713e+03,1.392539446877932050e+03,1.630742809615025863e+03,2.726929225337548814e+03,2.895803477064322124e+03,2.904681948548284709e+03,2.669820738884506227e+03,2.087262854127914125e+03,1.848448929357920861e+03,2.656462100028708392e+03,3.349074581963723631e+03,3.953620492662366360e+03,4.319046293904340928e+03,4.488219097444632098e+03,4.461192466395308657e+03,4.253453368212166424e+03,3.824298933573729755e+03,3.290827065917891559e+03,3.017254620419756520e+03,2.611488996296512596e+03,2.910297464750516610e+03,3.504786108547380081e+03,4.127207517061508042e+03,4.937489983112171103e+03,5.533730608228510391e+03,6.385496378512816591e+03,7.617511302547765808e+03,7.622259208688914441e+03
2.313430905723252636e+03,3.982555516806293326e+03,4.357818337960707140e+03,4.577375946495507378e+03,4.627213572382907842e+03,4.602311556888212181e+03,4.479683991830976083e+03,4.164938334877627312e+03,3.666689560534572138e+03,3.029572595451567850e+03,2.461329044777778108e+03,1.535678387915620533e+03,0.000000000000000000e+00,1.377049099423191819e+03,2.083898483345313707e+03,2.243155961289065999e+03,1.413084805192764634e+03,1.012982614746069430e+03,1.938957136653041744e+03,2.609667454336330593e+03,3.181339637462320297e+03,4.264932681505970322e+03,4.593588345606185612e+03,4.719541479611967588e+03,4.728477474010252990e+03,4.673544407977041374e+03,4.029110047861386647e+03,3.426807665711304253e+03,2.865621611836129887e+03,2.232029271014747337e+03,1.417301034439122077e+03,2.128144314237692015e+03,2.359370561070141775e+03,2.356851713621370891e+03,1.963405148658261396e+03,1.338968135045288136e+03,2.515540012712093812e+03,3.030560729194083251e+03,3.644519020239681595e+03,4.188315015213940569e+03,4.518392671441182756e+03,4.676637003944913886e+03,4.649438138097993942e+03,4.453366654066961928e+03,4.059085501823157301e+03,3.602797215744694313e+03,3.443733697279406442e+03,2.735096220123399235e+03,2.473569373283161895e+03,3.051638685471567896e+03,3.742231776182061822e+03,4.601972632590368448e+03,5.217542258786489583e+03,6.342580818913133953e+03,7.803355937600660582e+03,7.808063737786205820e+03
2.817401975027518802e+03,4.187038810424354779e+03,4.539067133723016923e+03,4.747186804366957404e+03,4.793805180763122735e+03,4.767089153770908524e+03,4.647637177462704130e+03,4.353550887876847810e+03,3.908890678099498928e+03,3.377014016356261436e+03,2.900215394299779291e+03,2.331905062866464505e+03,1.377049099423191819e+03,0.000000000000000000e+00,1.203843289912215369e+03,1.440821062218812131e+03,9.335239091147553836e+02,1.820024480909830800e+03,2.559760340344391807e+03,2.981687628023968045e+03,3.476117741900509827e+03,4.432646049483305433e+03,4.747765146770544561e+03,4.867362552987243362e+03,4.876765970736510099e+03,4.824733613832448100e+03,4.228541750217587833e+03,3.697037477644904357e+03,3.223425800121498469e+03,2.798195450246073960e+03,2.177757205118245565e+03,1.453732513986740969e+03,1.705702624857115325e+03,1.681475542492369186e+03,1.328811499047171537e+03,1.751589912685678883e+03,2.925433984898666949e+03,3.344350011586705477e+03,3.876614674343215938e+03,4.367788507293407747e+03,4.679965705002571667e+03,4.831869605948528260e+03,4.806000936329527576e+03,4.623250552010659703e+03,4.250359461922656919e+03,3.877029017172795648e+03,3.788158890249689193e+03,3.251186826034113437e+03,2.795350604128214400e+03,2.692699017714383444e+03,3.415114541758947325e+03,4.340631508074428893e+03,5.243565527810731510e+03,6.563436066573703101e+03,7.984717200864183724e+03,7.989271403297932011e+03
3.064298886640583532e+03,4.248839030971980719e+03,4.576853674256558406e+03,4.777410514308194251e+03,4.823050498503141171e+03,4.802685973031741014e+03,4.681850868572792024e+03,4.395590770558846089e+03,3.969637249030281055e+03,3.522799470749223474e+03,3.149234686572459850e+03,2.754372907053639665e+03,2.083898483345313707e+03,1.203843289912215369e+03,0.000000000000000000e+00,5.242751610027368088e+02,1.368843469664972645e+03,2.248360291412391689e+03,2.843370046656299110e+03,3.184627136730453913e+03,3.566337850886613978e+03,4.446814352869800132e+03,4.755228899736494895e+03,4.875655192438841368e+03,4.882229397405367308e+03,4.831129888545770882e+03,4.248818345532459716e+03,3.766240551118414714e+03,3.416916169751767939e+03,3.059378005049034982e+03,2.572667184935599835e+03,1.211689545863774129e+03,1.174264545246185435e+03,1.176702926731204798e+03,1.438874482982367681e+03,2.206441151618497315e+03,3.149798864830721868e+03,3.483830379210657156e+03,3.938644070122473750e+03,4.401358376178362960e+03,4.701276717847827058e+03,4.846816354864093228e+03,4.820703602403131299e+03,4.637592059583434093e+03,4.281241304938435860e+03,3.930948994835704525e+03,3.931135402851889012e+03,3.465535424400937245e+03,3.109014974410880768e+03,2.571502587118197880e+03,3.240284452533989679e+03,4.237617949849721299e+03,5.379113072286648276e+03,6.673778797985817619e+03,8.053260588799395919e+03,8.057787799527903189e+03
3.127543356125454466e+03,4.275431933994743304e+03,4.601374070137478157e+03,4.800440454328730084e+03,4.846459681504090440e+03,4.829253024824652130e+03,4.708881631791403379e+03,4.422927587519873668e+03,3.997009395924772434e+03,3.562231089265996616e+03,3.212784047105149966e+03,2.850905606606047968e+03,2.243155961289065999e+03,1.440821062218812131e+03,5.242751610027368088e+02,0.000000000000000000e+00,1.492824020290254111e+03,2.324855646653744316e+03,2.888803847038891035e+03,3.220830948683896167e+03,3.581521790151947243e+03,4.454277282692572044e+03,4.762092922234955040e+03,4.886507841893755540e+03,4.892732672035159339e+03,4.842045825658618924e+03,4.259285594765588030e+03,3.782844770216643155e+03,3.456263991331932175e+03,3.108650797014329783e+03,2.653393676030759252e+03,1.265271248915950309e+03,1.116124495246340530e+03,1.136616714444920035e+03,1.538489085650813422e+03,2.299300449170475986e+03,3.196296850349724082e+03,3.512607752400223490e+03,3.956522715718918789e+03,4.417138616293973428e+03,4.716750376171222342e+03,4.861780412336420341e+03,4.835513450848176944e+03,4.654566610688215405e+03,4.303135497647148441e+03,3.961615747814670158e+03,3.976947237936813053e+03,3.526836731879339368e+03,3.193814038279483157e+03,2.620215979223431987e+03,3.251533586888934678e+03,4.255298279139085935e+03,5.415148884790251941e+03,6.686299100897846074e+03,8.050218582263508324e+03,8.054653851449179456e+03
2.762928096542999810e+03,4.133750677854973219e+03,4.487578461090619385e+03,4.698834311708503265e+03,4.751204303472289212e+03,4.737161609140157452e+03,4.614800224398797582e+03,4.309642547693349115e+03,3.846590770481749587e+03,3.323385338944481646e+03,2.880912548327561126e+03,2.341720663671623697e+03,1.413084805192764634e+03,9.335239091147553836e+02,1.368843469664972645e+03,1.492824020290254111e+03,0.000000000000000000e+00,1.483005806536919636e+03,2.383308181685471936e+03,2.855974361851950107e+03,3.336717032586904679e+03,4.328531069799796569e+03,4.656437157312464478e+03,4.790618725987080325e+03,4.798353548643332942e+03,4.745845926234415856e+03,4.126603149753483194e+03,3.586047607665629585e+03,3.128925925049121361e+03,2.678039415526058292e+03,1.967950654304562704e+03,1.435662293933438605e+03,1.706855100274575534e+03,1.682809357394157360e+03,1.188258482916166940e+03,1.452690492385308971e+03,2.823918672105616679e+03,3.229107461822853111e+03,3.767568004252413175e+03,4.276180408833193724e+03,4.599180325521793748e+03,4.754884377610532283e+03,4.730064681258507335e+03,4.551941087785156014e+03,4.171225079837641715e+03,3.787917780405352005e+03,3.728828800336937547e+03,3.139064191761611710e+03,2.678226714326728143e+03,2.712021181497092130e+03,3.440364450978360765e+03,4.348408636118077993e+03,5.156958093467351318e+03,6.461464324920703802e+03,7.896799921487098800e+03,7.901341039483165332e+03
2.256627843092914645e+03,3.967192654202133781e+03,4.343540875061874431e+03,4.565726703749731314e+03,4.621713066241430170e+03,4.607895458401335418e+03,4.484354629647893489e+03,4.163012103967230360e+03,3.655646606431073451e+03,3.038287328230976073e+03,2.486276466257662833e+03,1.562900188751670612e+03,1.012982614746069430e+03,1.820024480909830800e+03,2.248360291412391689e+03,2.324855646653744316e+03,1.483005806536919636e+03,0.000000000000000000e+00,1.616269882579432760e+03,2.477017561504160312e+03,3.044919575657493169e+03,4.167749925852600427e+03,4.515978311629849486e+03,4.660728626870851258e+03,4.668596708029334877e+03,4.613045438993887728e+03,3.949501881390988274e+03,3.335776121584496650e+03,2.797091167623978890e+03,2.037208165875811346e+03,1.146215027335140576e+03,2.194200740335505543e+03,2.390034936983141051e+03,2.387284975773852238e+03,2.041832945609843591e+03,1.215209309817312260e+03,2.383714934485430604e+03,2.929930166024066239e+03,3.548574330316011583e+03,4.110097700920378884e+03,4.454841398847878736e+03,4.620318303128294247e+03,4.597752385677167695e+03,4.415973492774710394e+03,4.019133516346779743e+03,3.574435433277067204e+03,3.426460434779746265e+03,2.674353504431802321e+03,2.564777508219123774e+03,3.194656267373163701e+03,3.851820550798760905e+03,4.699198572333573793e+03,5.262933645368918405e+03,6.277157344955914596e+03,7.737915718503610151e+03,7.742548962999397190e+03
1.397635543019391207e+03,3.734541129033696507e+03,4.153736243164406005e+03,4.389964464548656906e+03,4.446505544307302443e+03,4.440561601119092302e+03,4.315243819556679227e+03,3.967424143362180075e+03,3.399361279874651245e+03,2.666474826432843201e+03,1.705211195782568439e+03,1.034690613984041420e+03,1.938957136653041744e+03,2.559760340344391807e+03,2.843370046656299110e+03,2.888803847038891035e+03,2.383308181685471936e+03,1.616269882579432760e+03,0.000000000000000000e+00,1.785620122596689043e+03,2.661973244710701692e+03,3.945322744156097542e+03,4.324715944429176488e+03,4.481839218198017079e+03,4.493056346556692915e+03,4.436897051368722714e+03,3.710407060627635929e+03,3.002983960441138152e+03,2.213593107245416377e+03,1.144573622698769441e+03,1.725344055865700284e+03,2.729395150741081125e+03,2.880714147568276076e+03,2.888423118435236574e+03,2.675824836486048298e+03,2.121901505725460083e+03,1.545214368443567537e+03,2.518189826045691461e+03,3.250126715478431379e+03,3.875596025846266002e+03,4.257698517587469723e+03,4.436210670280563136e+03,4.416936218189656756e+03,4.229387137110457843e+03,3.797596505978755431e+03,3.286823745401226915e+03,2.982931127450151052e+03,2.772160188573364394e+03,3.091326755797752412e+03,3.618417533182766419e+03,4.225964229222343420e+03,5.022461503640940464e+03,5.600750544941935914e+03,6.424094938415713841e+03,7.561187267148421597e+03,7.565906679895503657e+03
1.639797988913406698e+03,3.316207706938083447e+03,3.834090041254150947e+03,4.110532447262737151e+03,4.186569677751278505e+03,4.178885404294069303e+03,4.021737932784754321e+03,3.584757267468262398e+03,2.885102366756986612e+03,1.800378694731871747e+03,1.172023511330345173e+03,2.067961771621723528e+03,2.609667454336330593e+03,2.981687628023968045e+03,3.184627136730453913e+03,3.220830948683896167e+03,2.855974361851950107e+03,2.477017561504160312e+03,1.785620122596689043e+03,0.000000000000000000e+00,1.876825008121722931e+03,3.557358836115465692e+03,4.002338941169252848e+03,4.201645471320306569e+03,4.215313709164058309e+03,4.136532847687759386e+03,3.234891961101646302e+03,2.325334360664905034e+03,1.164661944275871747e+03,1.903304786709447399e+03,2.494948897272245631e+03,3.076218421662842047e+03,3.211359473286457160e+03,3.225369263958607917e+03,3.040422302539213888e+03,2.718427057448244341e+03,1.258204452561046537e+03,1.602625866091858370e+03,2.688904072500764869e+03,3.462257933776725167e+03,3.935040547581550982e+03,4.173358027083466368e+03,4.143289098717988963e+03,3.915811126417819196e+03,3.390578383960134033e+03,2.728727338685365794e+03,3.032963420668144863e+03,3.333512861832094586e+03,3.546683317630096099e+03,3.883734142405842704e+03,4.475478894300961656e+03,5.238665701620298933e+03,5.851823770795319433e+03,6.715884280321345614e+03,7.689583163099335252e+03,7.694340286499097601e+03
