9.388771076841319882e+03,8.614281752480239447e+03,8.429790454757092448e+03,8.008555508537969217e+03,7.186351902506905390e+03,8.224564095169704160e+03,8.749378701751582412e+03,7.339701303337841637e+03,6.197149299834895828e+03,4.274943456416185654e+03,0.000000000000000000e+00,1.134960403616715303e+04,7.495348224065497561e+03,1.120510202244207903e+04,8.347228448879161078e+03,7.715227900428709290e+03,7.247107491958349783e+03,8.321769136160713970e+03,8.732190644073656586e+03,8.704465788701161728e+03,9.042549290253773506e+03,9.133113543584368017e+03,1.026814243181300844e+04,1.050025022453167003e+04,1.056322458132726570e+04,1.151045103373467828e+04,1.049339932740799668e+04,1.019338968809328253e+04,1.122503807961831626e+04,1.117987595836547371e+04,1.030541196545701132e+04,9.521993477091942623e+03,9.177280534014476871e+03,8.962546246587711721e+03,1.053953089299738349e+04,1.038686312929315318e+04,1.077428631304903683e+04,1.083529208958711934e+04,1.016233164955537177e+04,9.904775010064371600e+03,1.074072490311722686e+04,1.037859832647067560e+04,1.113613067651601887e+04,1.277493606855011785e+04,1.085094010264109056e+04,1.090059979491413287e+04,1.216467162638498849e+04,1.248834783574928042e+04,1.296221796864506177e+04,1.318267445466890786e+04,1.332524113186034447e+04,1.369414822307526447e+04,1.465821443954063216e+04,1.491236324515863453e+04,1.511681903267585585e+04,1.522508707145347944e+04,0.000000000000000000e+00
1.301376154947729810e+04,1.242406152503141675e+04,1.233597960799540306e+04,1.257980679060206421e+04,1.304367162437202569e+04,1.229080502290650475e+04,1.289824276145107797e+04,1.205336661591983648e+04,1.165781115818889702e+04,1.124471188307332341e+04,1.134960403616715303e+04,0.000000000000000000e+00,1.036452545410932544e+04,1.264680417250888058e+04,1.125927126613595101e+04,1.173633709657499276e+04,1.220605646117280048e+04,1.153239724524844314e+04,1.101742111889639091e+04,1.172967840801899911e+04,1.217661527044504328e+04,1.291698641754787968e+04,1.302151491869405982e+04,1.321285127358100544e+04,1.334339282191729944e+04,1.286531390557118175e+04,1.380573543052935929e+04,1.443278605582901218e+04,1.464016885527995692e+04,1.446165758134211865e+04,1.353740431380933114e+04,1.275083059603891343e+04,1.271623534436690352e+04,1.322473851453325551e+04,1.325830742088363877e+04,1.301672649153939165e+04,1.325532780096736133e+04,1.345658228856335882e+04,1.337368268486848137e+04,1.392103533825308659e+04,1.267044197685621293e+04,1.331861903501995948e+04,1.467179901110349601e+04,1.555389336039959926e+04,1.470652764364657924e+04,1.537610964740116833e+04,1.534621923037322995e+04,1.550699098614741342e+04,1.576221713817951058e+04,1.582315743178707089e+04,1.626683621154838693e+04,1.692307015749705897e+04,1.694889048810520399e+04,1.703954095625841001e+04,1.753853908460537423e+04,1.771276909463938500e+04,0.000000000000000000e+00
9.851176500522200513e+03,9.043740081772859412e+03,8.831176560597423304e+03,9.264190898292392376e+03,1.001219258926094881e+04,9.261413199099275516e+03,9.839118128956490182e+03,8.769639647987856733e+03,8.214645620272935048e+03,7.543160205701980885e+03,7.495348224065497561e+03,1.036452545410932544e+04,0.000000000000000000e+00,8.387303519804943789e+03,4.580975514742091946e+03,6.060736579730880294e+03,7.535643067744287691e+03,6.488782739809012128e+03,6.994332689955321257e+03,6.774169805633370743e+03,7.511290804885390571e+03,8.593138464302008288e+03,8.595554225554444201e+03,8.922309329864134270e+03,9.228348431749920564e+03,9.947454046136872421e+03,1.055693782411424036e+04,1.159025098472365244e+04,1.200558353434004857e+04,1.185184883373861157e+04,1.059175407254761740e+04,9.332887209576276291e+03,8.919178094919423529e+03,9.415625747778332880e+03,9.348647103547640654e+03,8.967728735118418626e+03,9.506156139868475293e+03,9.961886618507931416e+03,9.743913393612685468e+03,1.031219608575743769e+04,9.523004451210463230e+03,1.029652995484919666e+04,1.141620002452620065e+04,1.294839825787067275e+04,1.134068609035600821e+04,1.199033896286667732e+04,1.197197392524136740e+04,1.211334231333350726e+04,1.240794195935289099e+04,1.258578480756079625e+04,1.314857700792526521e+04,1.393737042391212162e+04,1.388343269272180441e+04,1.424537792096494013e+04,1.449370082330802870e+04,1.485898474922773858e+04,0.000000000000000000e+00
1.294241394708767984e+04,1.221741004104796775e+04,1.201416759959255251e+04,1.226019106249491415e+04,1.289875044335704843e+04,1.246411078523668766e+04,1.296047045185161733e+04,1.212317668765075723e+04,1.174971299413067027e+04,1.129069634699273774e+04,1.120510202244207903e+04,1.264680417250888058e+04,8.387303519804943789e+03,0.000000000000000000e+00,8.475818092274783339e+03,9.433653834366898081e+03,1.066848715193997305e+04,1.009683840505391890e+04,1.043177145391239173e+04,1.028576745907748955e+04,1.072303754125226260e+04,1.137525565524649392e+04,1.130834991892646030e+04,1.150953319354567611e+04,1.172365247409392759e+04,1.228054064589787595e+04,1.282782176451675514e+04,1.395811232859880511e+04,1.449812175191495226e+04,1.454335959964049835e+04,1.351822589444789082e+04,1.243953381584499039e+04,1.187233441427756406e+04,1.214518468365130866e+04,1.200288128834971030e+04,1.160413422018164056e+04,1.189353348112548338e+04,1.238148958907752240e+04,1.246448857532614420e+04,1.295140458277268772e+04,1.230315917423866267e+04,1.285432953003204238e+04,1.372720140612901923e+04,1.327489455074193029e+04,1.385829329719570524e+04,1.426320715454064702e+04,1.409991816367120919e+04,1.426227960974917187e+04,1.442204350599764257e+04,1.453776690783926642e+04,1.503977761729810663e+04,1.573809317830156397e+04,1.568869946100620655e+04,1.587239794248003454e+04,1.612160814628065418e+04,1.654667120937357322e+04,0.000000000000000000e+00
1.055570817667443771e+04,9.736260518745753870e+03,9.258113888788282566e+03,9.374598889196851815e+03,1.015716053935497803e+04,9.777047816186985074e+03,1.048905841553192477e+04,9.501079681336839712e+03,8.996827119725436205e+03,8.407299520192207638e+03,8.347228448879161078e+03,1.125927126613595101e+04,4.580975514742091946e+03,8.475818092274783339e+03,0.000000000000000000e+00,4.182457823390959675e+03,6.699142001447276925e+03,6.184222101444813234e+03,7.091332753595847862e+03,6.909855996248265001e+03,7.633269461159238745e+03,8.459545653678287636e+03,8.203755156430996067e+03,8.318785461565688820e+03,8.503822872358367022e+03,9.074609045757000786e+03,9.409892123599731349e+03,1.089653488754781210e+04,1.179968736874046772e+04,1.223636685821838364e+04,1.133582175132376688e+04,1.010549013050706526e+04,9.477801778659437332e+03,9.613463325519820501e+03,9.268462355992378434e+03,8.683569363395015898e+03,8.873711380627073595e+03,9.275147719698261426e+03,9.541937643896168083e+03,1.039030731552799807e+04,9.717917803955710042e+03,1.031064068491028775e+04,1.129951036795609070e+04,1.289702328704770116e+04,1.150813172886388020e+04,1.211668322786558747e+04,1.183837775579413028e+04,1.202309513672166213e+04,1.229635067363040616e+04,1.240581803026326997e+04,1.292488529070125514e+04,1.373553367082007571e+04,1.368920862902207045e+04,1.370973057114317817e+04,1.389777657676882882e+04,1.429637655724950309e+04,0.000000000000000000e+00
1.094221298458402998e+04,1.005346748915782155e+04,9.636914882079279778e+03,9.269743062482662936e+03,9.217017455651284763e+03,9.685577898206563987e+03,1.059239673329674406e+04,9.679076878619523995e+03,9.282790630456596773e+03,8.363243310263558669e+03,7.715227900428709290e+03,1.173633709657499276e+04,6.060736579730880294e+03,9.433653834366898081e+03,4.182457823390959675e+03,0.000000000000000000e+00,4.535297331916577605e+03,5.914955489641885833e+03,7.065693352782436705e+03,7.266355788456908158e+03,8.088582646064915025e+03,8.313623404455751370e+03,8.733386469304054117e+03,8.673764305203470940e+03,8.696909438287642843e+03,9.223516676891267707e+03,8.919739165344553840e+03,9.635066787521136575e+03,1.116260620205804480e+04,1.182306475590118134e+04,1.123484655485372787e+04,1.041013782596332385e+04,9.668552333324134452e+03,9.386887053520944391e+03,9.767752482304053046e+03,9.106549492901685880e+03,9.010843221117400390e+03,9.062055776085835532e+03,9.033581626353992760e+03,9.593380171301045266e+03,1.000255277972112162e+04,1.052477545286977329e+04,1.142493147074002809e+04,1.296541562088189858e+04,1.141437826213522749e+04,1.176852678876046775e+04,1.228198259420852628e+04,1.241848748618136779e+04,1.270628125508550147e+04,1.282269891854144043e+04,1.299543932394092008e+04,1.351992623254057071e+04,1.407086671499358818e+04,1.399506874263632017e+04,1.413898416514530072e+04,1.430942038192583823e+04,0.000000000000000000e+00
1.105081208680056807e+04,1.029220338141655884e+04,9.921189887194756011e+03,9.385568561478914489e+03,8.797630855330733539e+03,9.753278582667278897e+03,1.054574945442754870e+04,9.691436987820497961e+03,9.306989106162429380e+03,8.297223518208449605e+03,7.247107491958349783e+03,1.220605646117280048e+04,7.535643067744287691e+03,1.066848715193997305e+04,6.699142001447276925e+03,4.535297331916577605e+03,0.000000000000000000e+00,5.029654715341334850e+03,6.749863636482721631e+03,7.159245747050834325e+03,8.388148782657684933e+03,8.361981197991281078e+03,9.260832216023436558e+03,9.204543817533349284e+03,9.122365354811632642e+03,9.695083736960243186e+03,9.081580124381382120e+03,9.089948973087151899e+03,1.080552412220465339e+04,1.135709623979619755e+04,1.091577685432102771e+04,1.036782907202211936e+04,9.844884565657179337e+03,9.316108737021275374e+03,1.023916314939860786e+04,9.654546390173007239e+03,9.671487378429163073e+03,9.587925305647260757e+03,9.097881951311632292e+03,9.239942694627578021e+03,1.039366223554834687e+04,1.080198858235515763e+04,1.168523072087133914e+04,1.315366465624218472e+04,1.133808578298020802e+04,1.154099300561049313e+04,1.257549901373472494e+04,1.277008584326855453e+04,1.304524301975440721e+04,1.317269685962460244e+04,1.317607772526505687e+04,1.344964668267872366e+04,1.432550086772242139e+04,1.441349571678510620e+04,1.455460169308844161e+04,1.466371106583294932e+04,0.000000000000000000e+00
1.032302933036390095e+04,9.555954100861648840e+03,9.189143642847580850e+03,9.319513840443796653e+03,9.834991187930445449e+03,8.977600762143969405e+03,9.722209242531071141e+03,8.853289903257205879e+03,8.510470786037822108e+03,8.088191557243661919e+03,8.321769136160713970e+03,1.153239724524844314e+04,6.488782739809012128e+03,1.009683840505391890e+04,6.184222101444813234e+03,5.914955489641885833e+03,5.029654715341334850e+03,0.000000000000000000e+00,4.429562619491928672e+03,5.038898137931014389e+03,6.800750326250607941e+03,8.016041950710829042e+03,7.995374975571962750e+03,7.963138807446993269e+03,7.906043595461292171e+03,8.734663022184215151e+03,8.612922107056590903e+03,9.562788110401465019e+03,1.007889343022166213e+04,1.041748101350110119e+04,9.823682032041811908e+03,9.284719645142253285e+03,9.372062811000414513e+03,9.866537482262663616e+03,9.606778422898536519e+03,8.942438798597841014e+03,9.091199236380041839e+03,9.044400944476426957e+03,8.791776719690487880e+03,9.784075065579163493e+03,9.368012673157583777e+03,9.944428104890163013e+03,1.100526033817944517e+04,1.256122708089321532e+04,1.102389914886918632e+04,1.196859724909758552e+04,1.190386086761569095e+04,1.213171558354382069e+04,1.238656435192780373e+04,1.248948869160719732e+04,1.293401165317429877e+04,1.368070907843946770e+04,1.358156261260102838e+04,1.382547790614619225e+04,1.401773321744854184e+04,1.433563251714665785e+04,0.000000000000000000e+00
1.059999524108892729e+04,9.788941663371220784e+03,9.509661829482149187e+03,9.701986915632849559e+03,1.029485870606209028e+04,9.427759212972216119e+03,1.010520404983936714e+04,9.195099081092899723e+03,8.836510170876428674e+03,8.473793450659813971e+03,8.732190644073656586e+03,1.101742111889639091e+04,6.994332689955321257e+03,1.043177145391239173e+04,7.091332753595847862e+03,7.065693352782436705e+03,6.749863636482721631e+03,4.429562619491928672e+03,0.000000000000000000e+00,4.074460059661610558e+03,6.167842716686157473e+03,7.482449836487640823e+03,7.580644607595695561e+03,7.725467177531363632e+03,7.900615426098933312e+03,9.040287138999321542e+03,9.388330676370638685e+03,1.047618806309440697e+04,1.086916892458257098e+04,1.094045898387131820e+04,1.002920679814690266e+04,9.383744330845296645e+03,9.392409707370848992e+03,1.001699034418826159e+04,9.919477640817005522e+03,9.399901347000095484e+03,9.577858117090228916e+03,9.675958402142976411e+03,9.531184209973287579e+03,1.025313420374464113e+04,9.559048395223097032e+03,1.015056287437612991e+04,1.124610988050708147e+04,1.276793625105856881e+04,1.128983319923997806e+04,1.208087093070859919e+04,1.201971169463795559e+04,1.222881097154505005e+04,1.240718999881394666e+04,1.251079219003442995e+04,1.291690599348197975e+04,1.362193492945223261e+04,1.355056098879725505e+04,1.375082201583288588e+04,1.409955829095388981e+04,1.441314195062608633e+04,0.000000000000000000e+00
1.042843338079962086e+04,9.690800224955493832e+03,9.377335750509184436e+03,9.684280745391379241e+03,1.046817710439102666e+04,9.765949228484674677e+03,1.037515001765711895e+04,9.377322118340514862e+03,8.889286079320683712e+03,8.419029437332308589e+03,8.704465788701161728e+03,1.172967840801899911e+04,6.774169805633370743e+03,1.028576745907748955e+04,6.909855996248265001e+03,7.266355788456908158e+03,7.159245747050834325e+03,5.038898137931014389e+03,4.074460059661610558e+03,0.000000000000000000e+00,4.368850789649719445e+03,5.995894956829572038e+03,6.126208352462203038e+03,6.622815757331482018e+03,7.203519541014752576e+03,8.875053796394242454e+03,9.719082255484634516e+03,1.115568840447696857e+04,1.175395026269024129e+04,1.173637540110106420e+04,1.046943869873940275e+04,9.371486506063944034e+03,9.111672135843922661e+03,9.591930897026784805e+03,9.528879956334048984e+03,9.176905536302709152e+03,9.609651907211606158e+03,9.897017294788216532e+03,9.811278651520078711e+03,1.044541514519889461e+04,9.605517390194467225e+03,1.011667083470513353e+04,1.117938567185118700e+04,1.273099353720791078e+04,1.106168936264031981e+04,1.173509669041248708e+04,1.152282191517710271e+04,1.164976973067610743e+04,1.183950209163278123e+04,1.194089155428159211e+04,1.234050768359607537e+04,1.304297132132469596e+04,1.292508040379056365e+04,1.323010096543342843e+04,1.358494403947120372e+04,1.399075498320257248e+04,0.000000000000000000e+00
